Great Waldo Search,1,1,,http://videogames.pricecharting.com/game/sega-genesis/great-waldo-search 
Greendog Beached Surfer Dude,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/greendog-beached-surfer-dude 
Grind Stormer,4,2,,http://videogames.pricecharting.com/game/sega-genesis/grind-stormer 
Growl,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/growl 
Gunstar Heroes,30,12,0,http://videogames.pricecharting.com/game/sega-genesis/gunstar-heroes 
Hardball,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/hardball 
HardBall 94,0,0,0,http://videogames.pricecharting.com/game/sega-genesis/hardball-94 
HardBall 95,0,0,0,http://videogames.pricecharting.com/game/sega-genesis/hardball-95 
HardBall III,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/hardball-iii 
Hard Drivin,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/hard-drivin 
Haunting Starring Polterguy,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/haunting-starring-polterguy 
Head-On Soccer,0,0,,http://videogames.pricecharting.com/game/sega-genesis/head-on-soccer 
Heavy Nova,2,1,0,http://videogames.pricecharting.com/game/sega-genesis/heavy-nova 
Hellfire,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/hellfire 
Herzog Zwei,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/herzog-zwei 
High Seas Havoc,4,1,,http://videogames.pricecharting.com/game/sega-genesis/high-seas-havoc 
Hit the Ice,2,1,,http://videogames.pricecharting.com/game/sega-genesis/hit-the-ice 
Home Alone,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/home-alone 
Home Alone 2 Lost In New York,4,2,,http://videogames.pricecharting.com/game/sega-genesis/home-alone-2-lost-in-new-york 
Hook,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/hook 
Indiana Jones and the Last Crusade,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/indiana-jones-and-the-last-crusade 
Insector X,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/insector-x 
Instruments of Chaos Starring Young Indiana Jones,2,2,0,http://videogames.pricecharting.com/game/sega-genesis/instruments-of-chaos-starring-young-indiana-jones 
International Tour Tennis,0,0,0,http://videogames.pricecharting.com/game/sega-genesis/international-tour-tennis 
Ishido: The Way of Stones,0,0,,http://videogames.pricecharting.com/game/sega-genesis/ishido-the-way-of-stones 
Izzys Quest for the Olympic Rings,1,0,1,http://videogames.pricecharting.com/game/sega-genesis/izzy%27s-quest-for-the-olympic-rings 
Jack Nicklaus Power Challenge Golf,0,1,0,http://videogames.pricecharting.com/game/sega-genesis/jack-nicklaus-power-challenge-golf 
James Bond 007 The Duel,,,,http://videogames.pricecharting.com/game/sega-genesis/james-bond-007-the-duel 
James Buster Douglas Knockout Boxing,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/james-buster-douglas-knockout-boxing 
James Pond,4,2,0,http://videogames.pricecharting.com/game/sega-genesis/james-pond 
James Pond 2 codename RoboCod,2,1,0,http://videogames.pricecharting.com/game/sega-genesis/james-pond-2-codename-robocod 
James Pond 3 Operation Starfish,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/james-pond-3-operation-starfish 
Jammit,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/jammit 
Jennifer Capriati Tennis,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/jennifer-capriati-tennis 
Jeopardy,4,2,1,http://videogames.pricecharting.com/game/sega-genesis/jeopardy 
Jeopardy Deluxe Edition,1,0,,http://videogames.pricecharting.com/game/sega-genesis/jeopardy-deluxe-edition 
Jeopardy Sports Edition,1,0,0,http://videogames.pricecharting.com/game/sega-genesis/jeopardy-sports-edition 
Jerry Glanvilles Pigskin Footbrawl,4,2,0,http://videogames.pricecharting.com/game/sega-genesis/jerry-glanville%27s-pigskin-footbrawl 
